"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",173,966.000000,100.000000,100.000000,99.792961,0.001030,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,163.636636,8.181832,163.636636,8.181832,0.000000,50.000000,100.000000,100.000000,163.636636,163.636636,8.181832,163.790046,8.185987,0.000000,1.636366,0.000000,0.000000,3927.279271,163.636636,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188337,"Low (1)",2.952635,42.903702,6.916169,0.000000,19.539501,23.124101,0.427762,2.917897,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240817,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016163,1.202070,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.509350,0.945768,1.597217,1.601017,27.429919,1.816670,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.036410,0.000000,0,0,0.000000,0.000000,"Idle (0)","Idle (0)",0,0.000000,0,0
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",174,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,163.745510,8.187275,163.745510,8.187275,0.000000,50.000000,100.000000,100.000000,163.745510,163.745510,8.187275,163.899021,8.191433,0.000000,1.637455,0.000000,0.000000,3929.892232,163.745510,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.971573,42.891243,6.925511,0.000000,19.621754,22.955447,0.427037,2.942558,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019208,1.245667,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.806597,0.944248,1.603922,1.587162,27.191378,1.838327,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.129195,0.000000,0,8,0.000000,0.002559,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",175,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,514128,25613,0.000000,0.000000,163.429825,8.171491,163.429825,8.171491,0.000000,50.000000,97.228906,100.000000,163.429825,163.429825,8.171491,164.109080,8.175641,0.000000,1.634297,0.000000,0.000000,3922.315806,163.429825,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188334,"Low (1)",2.920269,42.247350,8.278139,0.000000,19.256078,22.840063,0.419189,2.804081,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240814,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018064,1.216767,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,97.360863,0,6400,91.856733,0.946980,1.600952,1.587044,27.189704,1.816986,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,11.940842,0.000000,1488,0,0.474968,0.000000,"Low (1)","Idle (0)",0,0.000000,47616,0
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",176,966.000000,100.000000,100.000000,99.792961,0.000964,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512552,25613,0.000000,0.000000,163.552447,8.177622,163.552447,8.177622,0.000000,50.000000,97.109375,100.000000,163.552447,163.552447,8.177622,163.728777,8.181775,0.000000,1.635524,0.000000,0.000000,3925.258720,163.552447,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188373,"Low (1)",3.054481,42.972310,6.831280,0.000000,19.618079,23.104516,0.291316,2.881396,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240853,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018188,1.228434,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,97.247024,0,6400,91.409089,0.948722,1.607200,1.608748,27.561591,1.832619,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.125331,0.000000,0,0,0.000000,0.000000,"Idle (0)","Idle (0)",0,0.000000,0,0
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",177,966.000000,100.000000,100.000000,99.792961,0.000986,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512112,25613,0.000000,0.000000,163.520898,8.176045,163.520898,8.176045,0.000000,50.000000,100.000000,100.000000,163.520898,163.520898,8.176045,163.556668,8.180197,0.000000,1.635208,0.000000,0.000000,3924.501549,163.520898,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.936380,42.210578,8.352991,0.000000,19.216309,22.715662,0.259929,3.033902,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.015441,1.258808,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.478700,0.947579,1.603641,1.582727,27.115824,1.834673,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,11.889516,0.000000,1704,8,0.544218,0.002555,"Low (1)","Idle (0)",0,0.000000,54528,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",178,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.596285,8.179814,163.596285,8.179814,0.000000,50.000000,100.000000,19.234375,163.596285,163.596285,8.179814,163.626959,8.183968,0.000000,1.635962,0.000000,0.000000,3926.310831,163.596285,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188319,"Low (1)",3.090027,42.910598,6.865644,0.000000,19.661874,23.078702,0.261115,2.878919,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240773,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.020048,1.233072,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.154018,0,6400,91.927932,0.947685,1.579540,1.581011,27.085997,1.839207,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.130660,0.000000,0,100,0.000000,0.031952,"Low (1)","Idle (0)",0,0.000000,0,3200
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",179,966.000000,100.000000,100.000000,99.792961,0.000951,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512112,25613,0.000000,0.000000,163.787693,8.189385,163.787693,8.189385,0.000000,50.000000,100.000000,100.000000,163.787693,163.787693,8.189385,163.823522,8.193543,0.000000,1.637877,0.000000,0.000000,3930.904634,163.787693,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188281,"Low (1)",2.972083,43.001581,6.858928,0.000000,19.665880,23.050646,0.259927,2.979928,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240761,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016368,1.194659,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.339256,0.938131,1.602154,1.603678,27.474574,1.810770,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.133722,0.000000,140,3313,0.044786,1.059822,"Low (1)","Idle (0)",0,0.000000,4480,106016
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",180,966.000000,100.000000,100.000000,99.792961,0.000960,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512112,25613,0.000000,0.000000,163.550694,8.177535,163.550694,8.177535,0.000000,50.000000,100.000000,19.390625,163.550694,163.550694,8.177535,163.586470,8.181687,0.000000,1.635507,0.000000,0.000000,3925.216647,163.550694,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188335,"Low (1)",2.980887,42.798043,6.923350,0.000000,19.768273,23.133621,0.257901,2.864090,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240815,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017571,1.256264,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,512,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.161458,0,6400,91.450509,0.946665,1.595689,1.597221,27.364065,1.817662,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.115318,0.000000,21,152,0.006708,0.048554,"Low (1)","Idle (0)",0,0.000000,672,4864
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",181,966.000000,100.000000,100.000000,99.792961,0.000951,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512496,25613,0.000000,0.000000,163.442079,8.172104,163.442079,8.172104,0.000000,50.000000,99.978906,100.000000,163.442079,163.442079,8.172104,163.600414,8.176254,0.000000,1.634420,0.000000,0.000000,3922.609898,163.442079,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188380,"Low (1)",2.974783,42.948637,6.926025,0.000000,19.722834,22.954964,0.282137,2.935348,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240858,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018027,1.237245,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,99.979911,0,6400,91.564705,0.947640,1.600497,1.605967,27.513977,1.838338,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.017115,0.000000,16,8,0.005108,0.002554,"Low (1)","Idle (0)",0,0.000000,512,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",182,966.000000,100.000000,100.000000,99.792961,0.000947,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,163.691055,8.184553,163.691055,8.184553,0.000000,50.000000,96.234375,100.000000,163.691055,163.691055,8.184553,163.844515,8.188709,0.000000,1.636910,0.000000,0.000000,3928.585317,163.691055,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188256,"Low (1)",2.966083,42.224410,8.182625,0.000000,19.719851,22.612914,0.297636,2.770015,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240736,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016384,1.210083,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.413690,0,6400,91.291847,0.946363,1.603914,1.605434,27.504598,1.826527,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.147022,0.000000,4,92,0.001279,0.029413,"Low (1)","Idle (0)",0,0.000000,128,2944
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",183,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.712130,8.185606,163.712130,8.185606,0.000000,50.000000,96.203125,21.984375,163.712130,163.712130,8.185606,163.742826,8.189763,0.000000,1.637121,0.000000,0.000000,3929.091116,163.712130,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188659,"Low (1)",3.077984,42.825764,6.924302,0.000000,19.663492,22.991401,0.405500,2.887036,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4241083,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.015043,1.209478,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,92.668899,0,6400,91.371637,0.941735,1.588768,1.603582,27.473329,1.821088,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.174027,0.000000,0,8,0.000000,0.002558,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",184,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,163.601547,8.180077,163.601547,8.180077,0.000000,50.000000,96.414844,100.000000,163.601547,163.601547,8.180077,163.754923,8.184231,0.000000,1.636015,0.000000,0.000000,3926.437122,163.601547,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188609,"Low (1)",2.972271,43.080122,6.943900,0.000000,19.631184,23.027300,0.260190,2.880381,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4241069,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017922,1.186730,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.585565,0,6400,91.678180,0.945346,1.598276,1.604656,27.491873,1.804514,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.147281,0.000000,1461,84,0.466840,0.026841,"Low (1)","Idle (0)",0,0.000000,46752,2688
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",185,966.000000,100.000000,100.000000,99.792961,0.000971,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.584008,8.179200,163.584008,8.179200,0.000000,50.000000,100.000000,100.000000,163.584008,163.584008,8.179200,163.614680,8.183354,0.000000,1.635839,0.000000,0.000000,3926.016183,163.584008,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188332,"Low (1)",2.983037,42.885860,6.973941,0.000000,19.484954,23.102186,0.404001,2.913865,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240812,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016330,1.235827,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.645417,0.946860,1.602990,1.604547,27.489686,1.827927,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.097327,0.000000,5,176,0.001597,0.056232,"Low (1)","Idle (0)",0,0.000000,160,5632
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",186,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.796484,8.189824,163.796484,8.189824,0.000000,50.000000,100.000000,100.000000,163.796484,163.796484,8.189824,163.827196,8.193983,0.000000,1.637964,0.000000,0.000000,3931.115617,163.796484,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188667,"Low (1)",2.981634,42.722957,7.003356,0.000000,19.732233,23.191752,0.261538,2.841085,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4241134,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018215,1.247230,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.560070,0.945403,1.603355,1.600254,27.415674,1.838292,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.001749,0.000000,1592,8,0.509305,0.002559,"Low (1)","Idle (0)",0,0.000000,50944,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",187,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.543682,8.177184,163.543682,8.177184,0.000000,50.000000,100.000000,100.000000,163.543682,163.543682,8.177184,163.574346,8.181337,0.000000,1.635436,0.000000,0.000000,3925.048365,163.543682,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.993806,42.966542,6.888815,0.000000,19.873736,22.956055,0.261659,2.826105,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018177,1.215105,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.287177,0.945389,1.590761,1.594303,27.313715,1.823904,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.045047,0.000000,59848,0,19.116723,0.000000,"Low (1)","Idle (0)",0,0.000000,1915136,0
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",188,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,163.619090,8.180954,163.619090,8.180954,0.000000,50.000000,100.000000,100.000000,163.619090,163.619090,8.180954,163.772483,8.185109,0.000000,1.636190,0.000000,0.000000,3926.858152,163.619090,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.971224,43.041733,6.874345,0.000000,19.709732,22.930178,0.282230,2.974868,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018192,1.197498,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.855343,0.944130,1.607758,1.601348,27.434404,1.805516,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.193742,0.000000,16,8,0.005113,0.002557,"Low (1)","Idle (0)",0,0.000000,512,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",189,966.000000,100.000000,100.000000,99.792961,0.000959,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,163.701592,8.185080,163.701592,8.185080,0.000000,50.000000,97.165625,100.000000,163.701592,163.701592,8.185080,163.855062,8.189236,0.000000,1.637015,0.000000,0.000000,3928.838200,163.701592,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.071224,42.864623,6.972548,0.000000,19.563714,22.901421,0.292911,3.063310,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017926,1.252324,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,97.300595,0,6400,91.561505,0.942982,1.602232,1.603769,27.476243,1.841135,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.145336,0.000000,12864,392,4.113002,0.125334,"Low (1)","Idle (0)",0,0.000000,411648,12544
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",190,966.000000,100.000000,100.000000,99.792961,0.000965,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,163.615581,8.180779,163.615581,8.180779,0.000000,50.000000,96.292969,100.000000,163.615581,163.615581,8.180779,163.646259,8.184933,0.000000,1.636155,0.000000,0.000000,3926.773938,163.615581,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188340,"Low (1)",3.084181,42.873350,6.859650,0.000000,19.815838,22.976016,0.261097,2.828809,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240820,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017623,1.283437,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.469494,0,6400,91.809428,0.945325,1.581472,1.573874,26.964074,1.826596,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.154533,0.000000,19473,22388,6.222825,7.154347,"Low (1)","Idle (0)",0,0.000000,623136,716416
